time_ms,event,duration(ms),copyKind,data_B,streamId
34075,94,0,-1,0,148
34108,31,2,-1,0,90
34132,94,0,-1,0,139
34078,94,0,-1,0,148
34133,59,0,-1,0,139
34143,94,0,-1,0,130
34135,94,0,-1,0,138
34085,14,0,-1,0,78
34145,60,0,-1,0,129
34129,29,0,-1,0,70
34136,94,0,-1,0,138
34088,83,2,-1,0,78
34136,60,0,-1,0,139
34143,94,0,-1,0,121
34144,59,0,-1,0,120
34111,32,0,-1,0,78
34147,59,0,-1,0,129
34138,94,0,-1,0,138
34132,88,0,-1,0,82
34148,60,0,-1,0,130
34139,94,0,-1,0,138
34126,101,1,-1,0,78
34131,107,9,-1,0,78
34140,14,0,-1,0,78
34140,58,0,-1,0,78
34168,82,0,-1,0,82
34140,59,0,-1,0,148
34142,94,0,-1,0,147
34153,89,4,-1,0,98
34157,92,0,-1,0,74
34158,83,5,-1,0,98
34192,38,20,-1,0,74
34169,92,0,-1,0,98
34151,60,0,-1,0,121
34151,82,0,-1,0,90
34145,60,0,-1,0,147
34145,60,0,-1,0,148
34173,99,0,-1,0,90
34146,94,0,-1,0,148
34191,94,0,-1,0,166
34147,94,0,-1,0,148
34192,94,0,-1,0,166
34237,92,0,-1,0,90
34233,99,0,-1,0,98
34239,14,0,-1,0,98
34196,60,0,-1,0,165
34167,92,0,-1,0,78
34220,83,5,-1,0,78
34231,92,0,-1,0,78
34269,82,0,-1,0,82
34239,15,0,-1,0,98
34244,5,0,-1,0,90
34245,5,0,-1,0,90
34231,105,0,-1,0,74
34275,15,0,-1,0,86
34168,5,0,-1,0,70
34168,105,0,-1,0,70
34240,15,0,-1,0,98
34275,15,0,-1,0,78
34298,105,0,-1,0,82
34300,7,0,-1,0,74
34300,5,0,-1,0,86
34300,9,0,-1,0,94
34301,8,0,-1,0,90
34302,9,0,-1,0,90
34302,5,0,-1,0,94
34303,8,0,-1,0,98
34303,8,0,-1,0,74
34304,5,0,-1,0,74
34304,5,0,-1,0,98
34309,8,0,-1,0,90
34352,5,0,-1,0,94
34424,5,0,-1,0,86
34424,5,0,-1,0,98
34425,9,0,-1,0,86
34425,8,0,-1,0,70
34427,11,0,-1,0,86
34426,8,0,-1,0,82
34426,5,0,-1,0,78
34426,5,0,-1,0,78
34428,8,0,-1,0,82
34427,8,0,-1,0,74
34427,9,0,-1,0,78
34427,8,0,-1,0,98
34428,5,0,-1,0,98
34428,8,0,-1,0,74
34428,8,0,-1,0,74
34428,8,0,-1,0,86
34428,8,0,-1,0,82
34429,10,0,-1,0,90
34430,11,0,-1,0,78
34431,10,0,-1,0,86
34440,36,4,-1,0,70
34432,12,0,-1,0,74
34433,5,0,-1,0,98
34433,5,0,-1,0,98
34435,5,3,-1,0,94
34444,10,0,-1,0,70
34444,8,0,-1,0,70
34443,5,0,-1,0,86
34445,10,0,-1,0,98
34456,10,0,-1,0,78
34456,5,0,-1,0,74
34471,5,0,-1,0,86
34471,5,0,-1,0,90
34482,10,0,-1,0,74
34482,5,0,-1,0,82
34483,5,0,-1,0,86
34483,11,0,-1,0,70
34484,11,0,-1,0,86
34486,10,0,-1,0,74
34529,10,0,-1,0,94
34597,11,0,-1,0,90
34617,5,0,-1,0,70
34617,5,0,-1,0,70
34619,8,0,-1,0,74
34617,5,0,-1,0,98
34617,8,0,-1,0,82
34619,8,0,-1,0,78
34619,14,0,-1,0,74
34617,18,0,-1,0,82
34617,9,0,-1,0,70
34620,35,4,-1,0,82
34638,35,4,-1,0,70
34630,14,0,-1,0,74
34630,11,0,-1,0,74
34620,35,4,-1,0,86
34627,38,20,-1,0,82
34628,29,0,-1,0,86
34653,36,3,-1,0,82
34672,14,0,-1,0,78
34658,14,0,-1,0,86
34656,39,2,-1,0,98
34660,33,4,-1,0,82
34669,36,1,-1,0,90
34680,34,2,-1,0,78
34669,36,1,-1,0,86
34674,33,7,-1,0,90
34671,14,0,-1,0,98
34674,33,7,-1,0,86
34684,35,2,-1,0,86
34689,14,0,-1,0,90
34678,33,7,-1,0,74
34706,36,2,-1,0,78
34689,14,0,-1,0,94
34690,32,0,-1,0,98
34693,31,0,-1,0,74
34697,31,1,-1,0,82
34705,34,1,-1,0,90
34705,34,1,-1,0,86
34707,35,1,-1,0,86
34719,14,0,-1,0,78
34708,31,1,-1,0,82
34709,57,6,-1,0,82
34717,35,1,-1,0,82
34734,14,0,-1,0,78
34721,32,0,-1,0,90
34724,34,0,-1,0,90
34726,14,0,-1,0,74
34725,35,0,-1,0,94
34727,62,6,-1,0,90
34734,35,0,-1,0,90
34732,31,0,-1,0,74
34758,14,0,-1,0,78
34679,14,0,-1,0,70
34774,32,0,-1,0,78
34686,36,0,-1,0,70
34752,62,2,-1,0,74
34755,36,0,-1,0,74
34756,32,0,-1,0,74
34758,35,0,-1,0,74
34759,32,0,-1,0,74
34801,34,0,-1,0,78
34748,62,2,-1,0,90
34688,57,6,-1,0,70
34766,67,0,-1,0,74
34709,36,0,-1,0,70
34815,36,0,-1,0,78
34715,35,0,-1,0,70
34815,72,0,-1,0,78
34767,78,0,-1,0,74
34816,78,0,-1,0,78
34767,81,0,-1,0,74
34768,82,0,-1,0,74
34771,87,1,-1,0,74
34773,82,0,-1,0,74
34775,89,0,-1,0,74
34726,10,0,-1,0,70
34725,34,0,-1,0,98
34727,32,0,-1,0,98
34735,62,2,-1,0,70
34736,32,0,-1,0,98
34744,36,0,-1,0,98
34738,32,0,-1,0,70
34741,16,0,-1,0,70
34748,35,0,-1,0,98
34726,36,0,-1,0,86
34741,32,0,-1,0,70
34830,89,0,-1,0,78
34742,34,0,-1,0,82
34744,39,0,-1,0,70
34754,34,0,-1,0,98
34754,35,0,-1,0,98
34745,31,0,-1,0,82
34745,62,2,-1,0,82
34747,36,0,-1,0,82
34748,32,0,-1,0,82
34837,96,2,-1,0,78
34750,35,0,-1,0,82
34748,36,0,-1,0,70
34759,67,0,-1,0,98
34759,72,0,-1,0,98
34749,70,0,-1,0,70
34759,76,0,-1,0,98
34751,14,0,-1,0,86
34843,14,0,-1,0,78
34754,34,0,-1,0,86
34759,83,0,-1,0,98
34846,83,0,-1,0,78
34789,96,2,-1,0,74
34735,5,0,-1,0,94
34735,31,0,-1,0,94
34758,70,0,-1,0,82
34743,34,0,-1,0,94
34847,96,2,-1,0,78
34758,77,0,-1,0,82
34754,34,0,-1,0,90
34850,102,0,-1,0,78
34745,14,0,-1,0,94
34745,16,0,-1,0,94
34761,86,1,-1,0,98
34748,35,0,-1,0,94
34759,80,0,-1,0,86
34797,32,0,-1,0,74
34855,31,0,-1,0,78
34751,62,2,-1,0,94
34764,6,0,-1,0,98
34866,96,6,-1,0,78
34758,67,0,-1,0,94
34874,31,0,-1,0,78
34758,71,0,-1,0,94
34758,74,0,-1,0,94
34754,6,0,-1,0,70
34831,82,0,-1,0,74
34760,85,0,-1,0,86
34759,73,0,-1,0,90
34756,89,0,-1,0,70
34898,14,0,-1,0,78
34831,102,0,-1,0,74
34904,82,0,-1,0,78
34764,82,2,-1,0,86
34767,89,0,-1,0,86
34767,31,0,-1,0,98
34757,96,2,-1,0,70
34843,83,1,-1,0,74
34777,14,0,-1,0,98
34760,85,0,-1,0,90
34929,83,1,-1,0,78
34764,82,0,-1,0,94
34784,34,0,-1,0,98
34766,89,0,-1,0,94
34867,82,0,-1,0,74
34791,82,0,-1,0,98
34791,32,0,-1,0,98
34803,14,0,-1,0,98
34772,34,0,-1,0,70
34776,82,0,-1,0,70
34826,34,1,-1,0,98
34839,14,0,-1,0,98
34815,96,6,-1,0,70
34824,102,0,-1,0,70
34840,105,0,-1,0,98
34885,32,0,-1,0,94
34891,83,0,-1,0,94
34932,14,0,-1,0,78
34886,31,0,-1,0,86
34886,90,0,-1,0,74
34894,90,0,-1,0,98
34893,82,0,-1,0,90
34889,14,0,-1,0,82
34899,103,0,-1,0,86
34895,101,0,-1,0,70
34900,83,0,-1,0,86
34903,14,0,-1,0,70
34895,82,0,-1,0,82
34899,31,0,-1,0,94
34924,83,2,-1,0,74
34901,32,0,-1,0,86
34958,59,0,-1,0,147
34895,31,0,-1,0,82
34905,101,0,-1,0,86
34908,103,0,-1,0,86
34916,90,0,-1,0,98
34916,88,0,-1,0,98
34910,82,0,-1,0,86
34902,82,0,-1,0,82
34915,89,1,-1,0,70
34970,103,0,-1,0,78
34919,34,0,-1,0,86
34931,60,0,-1,0,139
34903,90,0,-1,0,82
34907,103,0,-1,0,90
34918,31,1,-1,0,70
34930,82,0,-1,0,86
34908,82,0,-1,0,90
34935,103,0,-1,0,94
34993,103,0,-1,0,78
34911,103,0,-1,0,82
34938,83,1,-1,0,70
34947,31,1,-1,0,98
34910,32,0,-1,0,90
34955,83,4,-1,0,74
34919,102,0,-1,0,90
34972,83,1,-1,0,98
34940,14,0,-1,0,70
35009,90,2,-1,0,78
35013,102,3,-1,0,78
35025,103,0,-1,0,78
34963,82,0,-1,0,94
34915,14,0,-1,0,82
34916,32,0,-1,0,82
34956,32,0,-1,0,86
34928,90,0,-1,0,90
35018,107,10,-1,0,74
34970,14,0,-1,0,94
34982,101,0,-1,0,98
35027,59,0,-1,0,147
34977,90,0,-1,0,94
34947,103,0,-1,0,90
34947,82,0,-1,0,90
34948,82,0,-1,0,90
35028,59,0,-1,0,147
34967,107,7,-1,0,86
34962,103,0,-1,0,82
35033,60,0,-1,0,139
34948,102,0,-1,0,90
34988,82,0,-1,0,86
35013,14,0,-1,0,98
34953,31,0,-1,0,90
34996,102,1,-1,0,94
35035,94,0,-1,0,138
34967,90,0,-1,0,70
35007,82,0,-1,0,94
34961,88,0,-1,0,90
34962,89,1,-1,0,90
34977,90,0,-1,0,82
35035,59,0,-1,0,139
35011,14,0,-1,0,86
35012,82,0,-1,0,86
35046,58,0,-1,0,98
35021,34,1,-1,0,94
35025,102,1,-1,0,94
35038,94,0,-1,0,138
34988,14,0,-1,0,90
34990,82,0,-1,0,90
35039,59,0,-1,0,138
35034,82,0,-1,0,78
34985,102,3,-1,0,70
34995,102,1,-1,0,82
35016,59,0,-1,0,156
35016,94,0,-1,0,156
35018,60,0,-1,0,156
35042,83,5,-1,0,78
35013,103,0,-1,0,90
35049,59,0,-1,0,129
35015,82,0,-1,0,90
35047,83,5,-1,0,74
35049,59,0,-1,0,130
35027,14,0,-1,0,82
35050,59,0,-1,0,129
35030,82,0,-1,0,86
35051,60,0,-1,0,129
35026,103,0,-1,0,70
35051,60,0,-1,0,130
35052,94,0,-1,0,129
35051,59,0,-1,0,130
35052,94,0,-1,0,130
35028,59,0,-1,0,102
35031,60,0,-1,0,166
35028,59,0,-1,0,103
35034,60,0,-1,0,165
35030,59,0,-1,0,102
35034,60,0,-1,0,166
35174,94,0,-1,0,111
35072,101,1,-1,0,86
35031,94,0,-1,0,102
35174,59,0,-1,0,111
35044,82,0,-1,0,82
35040,102,3,-1,0,90
35075,92,0,-1,0,98
35033,60,0,-1,0,103
35033,59,0,-1,0,102
35065,82,0,-1,0,90
35177,60,0,-1,0,112
35034,60,0,-1,0,103
35074,34,2,-1,0,82
35076,82,0,-1,0,82
35075,107,9,-1,0,90
35035,59,0,-1,0,102
35079,90,2,-1,0,82
35036,94,0,-1,0,103
35095,14,0,-1,0,82
35086,60,0,-1,0,121
35086,94,0,-1,0,120
35086,59,0,-1,0,121
35095,59,0,-1,0,156
35037,88,2,-1,0,70
35182,59,0,-1,0,112
35096,59,0,-1,0,156
35096,59,0,-1,0,157
35099,94,0,-1,0,165
35098,60,0,-1,0,156
35098,94,0,-1,0,157
35100,59,0,-1,0,166
35098,82,0,-1,0,86
35102,94,0,-1,0,165
35092,94,0,-1,0,120
35113,90,5,-1,0,70
35103,60,0,-1,0,166
35093,59,0,-1,0,121
35103,94,0,-1,0,166
35246,29,0,-1,0,94
35181,99,0,-1,0,86
35187,82,0,-1,0,86
35157,14,0,-1,0,82
35178,82,0,-1,0,82
35179,99,0,-1,0,90
35185,82,0,-1,0,90
35185,5,0,-1,0,90
35139,105,0,-1,0,74
35123,15,0,-1,0,78
35206,5,0,-1,0,82
35149,105,0,-1,0,98
35139,15,0,-1,0,74
35191,15,0,-1,0,86
35281,105,0,-1,0,78
35296,7,0,-1,0,90
35297,5,0,-1,0,74
35298,8,0,-1,0,90
35298,5,0,-1,0,78
35299,9,0,-1,0,74
35299,5,0,-1,0,98
35299,5,0,-1,0,70
35347,5,0,-1,0,98
35347,9,0,-1,0,86
35347,5,0,-1,0,98
35347,11,0,-1,0,98
35348,5,0,-1,0,86
35348,5,0,-1,0,98
35348,5,0,-1,0,70
35349,10,0,-1,0,74
35353,10,0,-1,0,90
35354,8,0,-1,0,82
35354,5,0,-1,0,82
35355,5,0,-1,0,74
35355,5,0,-1,0,98
35355,11,0,-1,0,94
35357,8,0,-1,0,98
35358,10,0,-1,0,70
35359,11,0,-1,0,82
35360,12,0,-1,0,94
35361,8,0,-1,0,82
35361,11,0,-1,0,70
35362,11,0,-1,0,90
35362,5,0,-1,0,70
35363,13,0,-1,0,90
35364,18,0,-1,0,70
35377,10,0,-1,0,86
35376,8,0,-1,0,70
35378,5,0,-1,0,86
35378,8,0,-1,0,74
35382,10,0,-1,0,90
35393,11,0,-1,0,70
35395,8,0,-1,0,90
35404,5,0,-1,0,98
35406,5,0,-1,0,74
35406,5,0,-1,0,74
35406,10,0,-1,0,94
35406,11,0,-1,0,98
35407,10,0,-1,0,74
35408,10,0,-1,0,70
35410,11,0,-1,0,90
35471,8,0,-1,0,74
35473,8,0,-1,0,98
35494,5,1,-1,0,78
35587,8,0,-1,0,74
35587,9,0,-1,0,78
35587,8,0,-1,0,82
35588,5,0,-1,0,74
35609,8,0,-1,0,98
35609,35,4,-1,0,70
35633,14,0,-1,0,70
35652,32,0,-1,0,70
35611,8,0,-1,0,90
35611,8,0,-1,0,98
35612,10,0,-1,0,90
35614,8,0,-1,0,90
35614,5,0,-1,0,94
35615,10,0,-1,0,78
35615,11,0,-1,0,74
35690,34,0,-1,0,70
35616,5,0,-1,0,98
35616,8,0,-1,0,74
35703,11,0,-1,0,70
35713,39,0,-1,0,70
35717,14,0,-1,0,70
35618,5,0,-1,0,86
35618,11,0,-1,0,86
35721,32,0,-1,0,70
35728,16,0,-1,0,70
35622,11,0,-1,0,98
35729,70,0,-1,0,70
35730,80,0,-1,0,70
35731,82,0,-1,0,70
35624,5,0,-1,0,74
35624,5,0,-1,0,82
35626,16,0,-1,0,86
35624,19,2,-1,0,78
35631,36,3,-1,0,94
35626,15,0,-1,0,74
35626,35,4,-1,0,98
35736,6,0,-1,0,70
35634,14,0,-1,0,98
35665,39,2,-1,0,82
35667,31,1,-1,0,82
35669,33,4,-1,0,82
35665,14,0,-1,0,94
35666,32,0,-1,0,74
35680,31,3,-1,0,82
35673,35,2,-1,0,74
35677,31,2,-1,0,78
35677,14,0,-1,0,98
35678,14,0,-1,0,94
35688,34,2,-1,0,98
35695,31,0,-1,0,78
35694,39,1,-1,0,98
35696,57,3,-1,0,74
35696,32,0,-1,0,98
35707,31,1,-1,0,82
35695,31,0,-1,0,86
35705,57,6,-1,0,78
35703,31,1,-1,0,98
35702,35,1,-1,0,94
35714,36,0,-1,0,74
35714,36,0,-1,0,98
35742,102,0,-1,0,70
35715,31,1,-1,0,78
35745,14,0,-1,0,70
35715,14,0,-1,0,86
35724,35,1,-1,0,78
35717,57,6,-1,0,94
35727,32,0,-1,0,98
35731,34,0,-1,0,98
35635,29,0,-1,0,90
35746,35,0,-1,0,82
35740,34,0,-1,0,74
35731,35,0,-1,0,86
35742,14,0,-1,0,74
35742,31,0,-1,0,74
35741,36,0,-1,0,98
35743,62,6,-1,0,74
35667,33,4,-1,0,90
35750,36,0,-1,0,74
35743,32,0,-1,0,86
35749,96,2,-1,0,70
35679,31,2,-1,0,90
35751,14,0,-1,0,78
35751,31,0,-1,0,78
35754,35,0,-1,0,74
35752,32,0,-1,0,86
35754,31,0,-1,0,74
35765,31,0,-1,0,82
35754,36,0,-1,0,86
35752,14,0,-1,0,70
35752,31,0,-1,0,70
35757,14,0,-1,0,74
35757,31,0,-1,0,74
35757,36,0,-1,0,86
35755,101,0,-1,0,70
35760,36,0,-1,0,74
35755,36,0,-1,0,94
35760,36,0,-1,0,78
35760,36,0,-1,0,86
35724,34,1,-1,0,90
35758,36,0,-1,0,94
35764,36,0,-1,0,78
35773,70,0,-1,0,82
35728,32,0,-1,0,90
35732,34,0,-1,0,90
35765,67,0,-1,0,74
35765,71,0,-1,0,78
35765,69,0,-1,0,98
35774,82,0,-1,0,82
35765,75,0,-1,0,78
35765,72,0,-1,0,98
35767,34,0,-1,0,70
35765,78,0,-1,0,74
35765,80,0,-1,0,74
35765,80,0,-1,0,78
35777,83,0,-1,0,70
35765,80,0,-1,0,86
35765,75,0,-1,0,98
35766,74,0,-1,0,94
35766,5,0,-1,0,94
35758,35,0,-1,0,90
35775,82,0,-1,0,82
35765,81,0,-1,0,78
35778,31,0,-1,0,70
35766,79,0,-1,0,86
35787,102,0,-1,0,70
35767,85,0,-1,0,86
35765,68,0,-1,0,90
35766,83,0,-1,0,98
35766,67,0,-1,0,90
35782,88,0,-1,0,82
35767,85,0,-1,0,98
35800,102,0,-1,0,70
35769,81,0,-1,0,98
35806,82,0,-1,0,70
35809,31,1,-1,0,70
35770,82,0,-1,0,74
35832,32,0,-1,0,70
35851,82,0,-1,0,70
35770,82,0,-1,0,98
35766,5,0,-1,0,90
35767,81,0,-1,0,90
35855,94,0,-1,0,102
35768,82,0,-1,0,90
35864,89,2,-1,0,70
35773,83,0,-1,0,86
35773,31,0,-1,0,78
35776,102,0,-1,0,78
35807,15,1,-1,0,90
35846,32,0,-1,0,98
35847,32,0,-1,0,86
35852,103,0,-1,0,86
35869,5,0,-1,0,70
35911,32,0,-1,0,94
35913,101,0,-1,0,94
35911,14,0,-1,0,90
35911,31,0,-1,0,90
35911,96,2,-1,0,90
35929,31,4,-1,0,70
35913,101,0,-1,0,90
35913,101,0,-1,0,86
35945,82,0,-1,0,70
35914,96,2,-1,0,86
35917,82,0,-1,0,78
35923,31,0,-1,0,94
35916,103,0,-1,0,74
35916,82,0,-1,0,74
35917,82,0,-1,0,74
35922,14,0,-1,0,90
35928,82,0,-1,0,98
35917,14,0,-1,0,74
35920,90,0,-1,0,78
35917,96,2,-1,0,74
35921,96,2,-1,0,78
35967,59,0,-1,0,102
35968,94,0,-1,0,102
35923,31,0,-1,0,90
35923,96,2,-1,0,90
35941,82,0,-1,0,86
35940,96,8,-1,0,98
35949,83,0,-1,0,98
35969,59,0,-1,0,103
35923,31,0,-1,0,74
35937,32,0,-1,0,82
35931,14,0,-1,0,90
35926,102,0,-1,0,74
35952,32,0,-1,0,98
35943,103,0,-1,0,94
35933,34,0,-1,0,78
35960,14,0,-1,0,86
35942,102,0,-1,0,90
35962,102,0,-1,0,98
35973,94,0,-1,0,103
35972,82,0,-1,0,98
35973,32,0,-1,0,82
35947,32,0,-1,0,94
35998,14,0,-1,0,82
36000,82,0,-1,0,82
35960,96,8,-1,0,94
35944,14,0,-1,0,78
35954,32,0,-1,0,90
35966,14,0,-1,0,86
35988,82,0,-1,0,98
35949,14,0,-1,0,74
35967,96,3,-1,0,86
35957,34,0,-1,0,74
35990,14,0,-1,0,98
35972,89,1,-1,0,86
36019,89,1,-1,0,82
35971,32,0,-1,0,94
35983,102,0,-1,0,94
35993,14,0,-1,0,94
35994,82,0,-1,0,94
36022,90,1,-1,0,82
35971,103,0,-1,0,74
35989,102,2,-1,0,86
35992,96,12,-1,0,86
36027,34,1,-1,0,98
35975,34,0,-1,0,74
35976,90,0,-1,0,74
36046,82,0,-1,0,82
36047,82,0,-1,0,82
36006,14,0,-1,0,86
36010,82,0,-1,0,94
36004,102,1,-1,0,90
36048,31,1,-1,0,82
36015,82,0,-1,0,90
36017,82,0,-1,0,90
35988,96,7,-1,0,78
35995,83,1,-1,0,78
36000,14,0,-1,0,74
36018,14,0,-1,0,90
36039,14,0,-1,0,94
36042,94,1,-1,0,156
35999,107,6,-1,0,78
36007,101,1,-1,0,78
36046,94,1,-1,0,156
36042,14,0,-1,0,94
36042,31,1,-1,0,94
36055,103,0,-1,0,98
36055,88,0,-1,0,98
36059,82,0,-1,0,98
36077,94,0,-1,0,165
36060,89,3,-1,0,86
36020,59,0,-1,0,148
36056,60,0,-1,0,121
36060,94,1,-1,0,120
36069,101,3,-1,0,86
36025,60,0,-1,0,148
36088,82,0,-1,0,82
36080,102,2,-1,0,94
36028,96,3,-1,0,78
36093,101,2,-1,0,82
36106,82,0,-1,0,86
36032,82,0,-1,0,78
36094,90,2,-1,0,98
36110,90,2,-1,0,86
36117,107,9,-1,0,86
36113,14,0,-1,0,98
36116,103,0,-1,0,94
36038,90,2,-1,0,78
36114,94,0,-1,0,129
36046,96,7,-1,0,78
36054,14,0,-1,0,78
36135,101,1,-1,0,94
36140,107,9,-1,0,94
36150,14,0,-1,0,94
36129,59,0,-1,0,157
36105,31,4,-1,0,90
36057,103,0,-1,0,74
36150,59,0,-1,0,112
36150,94,0,-1,0,112
36086,14,0,-1,0,78
36072,82,0,-1,0,74
36141,94,0,-1,0,165
36131,59,0,-1,0,157
36145,103,0,-1,0,90
36142,59,0,-1,0,165
36087,59,0,-1,0,147
36091,14,0,-1,0,74
36092,58,0,-1,0,74
36133,60,0,-1,0,157
36092,60,0,-1,0,138
36089,60,0,-1,0,147
36143,94,0,-1,0,166
36121,60,0,-1,0,129
36146,59,0,-1,0,121
36155,60,0,-1,0,111
36144,94,0,-1,0,166
36155,60,0,-1,0,112
36146,94,0,-1,0,165
36135,82,0,-1,0,86
36135,88,2,-1,0,86
36122,82,0,-1,0,98
36095,59,0,-1,0,139
36156,98,0,-1,0,86
36091,59,0,-1,0,148
36096,94,0,-1,0,138
36169,99,0,-1,0,98
36209,83,5,-1,0,86
36097,59,0,-1,0,138
36098,94,0,-1,0,138
36097,59,0,-1,0,139
36220,92,0,-1,0,86
36226,14,0,-1,0,86
36154,83,5,-1,0,82
36099,60,0,-1,0,139
36153,60,0,-1,0,120
36099,59,0,-1,0,139
36178,98,0,-1,0,94
36107,90,5,-1,0,78
36112,99,0,-1,0,78
36229,92,0,-1,0,82
36107,83,5,-1,0,74
36118,99,0,-1,0,74
36150,14,0,-1,0,74
36150,38,22,-1,0,74
36205,29,0,-1,0,90
36178,90,5,-1,0,74
36237,99,0,-1,0,90
36244,5,0,-1,0,90
36250,105,0,-1,0,94
36182,15,0,-1,0,78
36250,5,0,-1,0,98
36250,15,0,-1,0,98
36246,15,0,-1,0,82
36226,5,0,-1,0,86
36238,105,0,-1,0,78
time_ms,event,duration(ms),copyKind,data_B,streamId
1,6,0,1,4,95
6,7,0,1,1024,99
9,0,0,1,4,71
12,2,0,1,2048,79
492,5,0,8,2048,90
3670,6,0,8,2048,94
3754,1,0,8,256,74
3787,0,0,8,9437184,70
3836,0,0,1,4,71
3841,3,0,8,38535168,82
6845,0,0,1,4,71
7173,1,0,1,4,75
7496,7,0,1,4,99
7829,5,0,1,4,91
8177,3,0,1,4,83
8515,2,0,1,4,79
8856,4,0,1,4,87
9188,6,0,1,4,95
9526,0,0,2,4,73
9526,2,0,2,147456,81
9530,1,0,2,256,77
9606,1,0,2,1179648,77
9575,4,0,2,294912,89
9575,6,0,2,2048,97
9680,0,1,2,9437184,73
9587,5,11,2,67108864,93
9598,6,1,2,9437184,97
9580,4,1,2,9437184,89
9613,5,10,2,67108864,93
9658,4,1,2,9437184,89
9660,5,0,2,512,93
9684,2,1,2,9437184,81
9839,3,0,2,256,85
9840,3,0,2,256,85
9842,0,0,2,6912,73
9661,7,0,2,1024,101
9662,5,0,2,2359296,93
9847,3,0,2,2359296,85
14710,4,0,1,112,39
15446,0,0,2,2048,73
15602,6,1,2,9437184,97
15678,1,11,2,67108864,77
15756,1,0,2,2048,77
15794,4,0,2,4,89
15794,4,66,2,411041792,89
15856,0,0,2,4718592,73
15879,0,0,2,4,72
15884,6,0,1,2048,57
15960,6,0,1,2048,57
16036,4,0,1,2048,41
16130,5,0,1,2359296,49
16285,0,0,1,2048,9
16443,5,0,1,2359296,49
16569,5,0,1,2359296,49
16714,3,0,1,1024,33
17093,7,0,1,512,65
17197,5,0,1,512,49
17645,2,0,1,147456,25
17662,0,0,1,6912,9
17923,1,0,1,2048,17
17922,4,73,1,411041792,41
17928,3,0,1,589824,33
17929,3,0,1,294912,33
17972,3,0,1,2048,33
18112,7,0,1,147456,65
18206,7,1,1,9437184,65
18209,5,0,1,4,49
17982,3,0,1,2048,33
18228,4,0,1,256,41
17986,3,1,1,9437184,33
18228,4,0,1,1024,41
18228,7,2,1,9437184,65
18228,6,0,1,2359296,57
18232,5,0,1,2048,49
18234,4,1,1,9437184,41
18237,4,0,1,2359296,41
18238,4,0,1,4004,41
18243,5,0,1,6912,49
18243,4,0,1,6912,41
18347,7,0,1,16384,65
18393,3,67,1,411041792,33
18387,0,0,1,4004,9
18427,5,0,1,16384,49
18450,5,0,1,2048,49
18454,6,0,1,2048,57
18530,1,1,1,9437184,17
18496,2,0,1,2048,25
18529,3,78,1,411041792,33
18549,7,0,1,1024,65
18608,3,0,1,2359296,33
18592,7,0,1,16384,65
18727,6,0,1,589824,57
18685,2,0,1,2048,25
18794,6,0,1,2048,57
18796,4,0,1,2048,41
18728,3,0,1,1024,33
18789,1,0,1,256,17
18900,2,0,1,147456,25
18900,2,0,1,147456,25
18758,0,0,8,4,70
18917,7,0,2,16384,101
18918,5,0,2,16384,93
18918,2,0,2,147456,81
18919,6,0,2,2048,97
18919,1,2,2,9437184,77
19091,3,74,2,411041792,85
19062,4,0,2,294912,89
19063,1,0,2,2048,77
19063,1,1,2,9437184,77
19074,5,10,2,67108864,93
19065,2,102,2,9437184,81
19079,4,0,2,2048,89
19079,4,0,2,2048,89
19099,7,0,2,512,101
19110,5,0,2,512,93
19100,7,0,2,1024,101
19241,0,0,2,4004,73
19114,4,1,2,9437184,89
19111,5,4,2,2359296,93
19121,7,0,2,4718592,101
19407,0,0,2,2048,73
19386,7,0,2,4004,101
19394,7,0,2,4,101
19457,6,1,2,9437184,97
19530,5,1,2,9437184,93
19478,1,1,2,9437184,77
19519,1,2,2,9437184,77
19545,5,0,2,2048,93
19554,5,0,2,2048,93
19531,3,0,2,16384,85
19606,0,0,2,2359296,73
19719,6,0,2,1179648,97
19611,0,0,2,512,73
19810,3,0,2,2048,85
19810,1,0,2,512,77
19896,7,0,2,2359296,101
19908,4,0,2,6912,89
19813,0,0,2,512,73
19908,3,0,2,589824,85
19727,0,0,8,4,70
19912,1,0,1,2048,17
19914,5,0,1,147456,49
19915,6,0,1,256,57
19918,7,0,1,2048,65
19918,7,0,1,147456,65
19918,1,0,1,2048,17
19962,3,0,1,2048,33
19964,2,2,1,16400384,25
19968,3,1,1,9437184,33
20225,7,0,1,256,65
20041,1,2,1,9437184,17
20049,3,0,1,512,33
20226,4,1,1,9437184,41
20230,6,1,1,9437184,57
20232,6,0,1,1024,57
20071,0,0,1,1024,9
20076,0,1,1,9437184,9
20077,3,0,1,1024,33
20236,7,0,1,2359296,65
20078,0,0,1,2359296,9
20341,7,0,1,16384,65
20380,0,0,1,4004,9
20382,3,65,1,411041792,33
20392,0,0,1,4,9
20516,1,1,1,9437184,17
20509,4,0,1,2048,41
20592,3,0,1,2359296,33
20520,1,1,1,9437184,17
20571,6,5,1,9437184,57
20605,6,0,1,2048,57
20636,2,0,1,2048,25
20687,2,0,1,2048,25
20690,0,0,1,2048,9
20687,7,0,1,1024,65
20734,6,1,1,9437184,57
20809,1,0,1,256,17
20810,4,0,1,2048,41
20810,4,0,1,294912,41
20809,2,0,1,147456,25
20813,7,0,1,512,65
20732,0,0,8,4,70
20960,5,0,2,2048,93
20962,1,0,2,1179648,77
